Engagement_Score,Acquisition_Cost,Actual_ROI,Predicted_ROI,Residuals,Significant_Deviation,Campaign_ID
9,9939.0,7.76,4.990364242273428,2.7696357577265722,True,37959
3,16623.0,2.37,5.010964250350695,-2.640964250350695,True,54382
2,7055.0,7.83,4.98804503018354,2.8419549698164603,True,98106
5,8772.0,2.23,4.99022560796193,-2.7602256079619303,True,82509
10,13813.0,2.19,4.999236332006477,-2.8092363320064773,True,59899
3,8962.0,2.04,4.9920645197121845,-2.9520645197121844,True,70562
10,14431.0,7.74,5.000760941526723,2.7392390584732773,True,28668
1,6391.0,7.96,4.987092028735259,2.972907971264741,True,48293
6,16771.0,7.85,5.0092740961917634,2.840725903808236,True,100112
5,16356.0,7.74,5.0089353791618345,2.7310646208381657,True,64446
2,17470.0,2.25,5.013738894509357,-2.7637388945093573,True,152134
2,15485.0,7.86,5.00884188820242,2.85115811179758,True,104441
4,14168.0,2.14,5.00422266103256,-2.8642226610325596,True,5259
8,8472.0,2.18,4.9874302352511055,-2.8074302352511054,True,20407
1,7985.0,7.92,4.991024435814985,2.9289755641850146,True,122254
2,8217.0,7.69,4.990911690802513,2.6990883091974878,True,97202
1,9799.0,2.33,4.995499584147874,-2.6654995841478737,True,109648
9,12448.0,7.63,4.996553959565167,2.6334460404348325,True,139219
2,15466.0,2.13,5.008795015094193,-2.8787950150941928,True,103574
1,19359.0,7.68,5.019084158603449,2.660915841396551,True,179983
10,16556.0,2.03,5.0060033286311265,-2.9760033286311267,True,160137
1,19934.0,7.66,5.020502686878758,2.6394973131212423,True,132829
10,18946.0,7.77,5.01189947224502,2.75810052775498,True,145032
6,9702.0,7.66,4.991834832925398,2.6681651670746023,True,16407
1,19507.0,2.08,5.019449275446485,-2.939449275446485,True,178990
2,12453.0,7.76,5.0013619269315726,2.7586380730684272,True,198645
8,7941.0,2.22,4.986120255226429,-2.766120255226429,True,78679
6,15253.0,7.7,5.005529181544948,2.694470818455052,True,12273
4,17206.0,2.28,5.011717424337585,-2.731717424337585,True,30923
6,17141.0,7.92,5.010186888299354,2.909813111700646,True,137445
1,11564.0,7.98,4.999853849201649,2.980146150798351,True,37070
8,18676.0,2.22,5.012603561375027,-2.7926035613750266,True,113572
3,14366.0,7.67,5.005396218494394,2.6646037815056056,True,59089
1,11148.0,7.69,4.998827574832034,2.6911724251679665,True,56025
5,13496.0,7.82,5.001879742870731,2.8181202571292694,True,187366
8,6898.0,2.36,4.983547168285303,-2.623547168285303,True,51035
6,10685.0,2.19,4.994259899524752,-2.804259899524752,True,68375
5,13815.0,2.0,5.0026667176878155,-3.0026667176878155,True,129251
6,14029.0,7.96,5.002509566572812,2.9574904334271883,True,51508
8,7011.0,7.8,4.983825939928972,2.8161740600710274,True,195325
7,11864.0,2.35,4.996483408906571,-2.646483408906571,True,19700
6,6169.0,7.66,4.983118901800759,2.6768810981992415,True,135560
7,9810.0,2.3,4.991416179206597,-2.6914161792065974,True,103100
7,5693.0,2.24,4.981259516755384,-2.7412595167553837,True,192898
7,6852.0,7.81,4.984118776357268,2.8258812236427318,True,121742
2,9612.0,2.03,4.9943531637486975,-2.9643531637486977,True,149630
8,18324.0,2.14,5.011735175369968,-2.871735175369968,True,76228
3,6939.0,2.11,4.987073767188793,-2.877073767188793,True,122636
5,9965.0,7.83,4.993168745757485,2.836831254242515,True,182796
1,7452.0,2.28,4.9897095217789165,-2.7097095217789167,True,105586
5,6173.0,7.7,4.983813860157533,2.716186139842467,True,157067
4,6361.0,7.7,4.984962747562406,2.715037252437594,True,72155
5,12365.0,2.23,4.999089559428341,-2.7690895594283407,True,191161
5,5376.0,2.35,4.98184765661767,-2.6318476566176696,True,168323
3,6015.0,7.9,4.9847942539255135,2.915205746074487,True,147475
3,17781.0,7.87,5.0138210429468835,2.8561789570531166,True,69732
8,16142.0,2.15,5.006352168940882,-2.8563521689408824,True,52799
7,18599.0,7.77,5.013098692270409,2.7569013077295903,True,179713
7,16144.0,2.33,5.007042193286264,-2.6770421932862636,True,71647
10,11994.0,7.87,4.994748848645108,2.8752511513548917,True,112683
3,5358.0,7.82,4.983173431183117,2.8368265688168837,True,150062
6,18590.0,2.28,5.013761579553133,-2.7337615795531334,True,46387
10,8701.0,7.71,4.986624998887555,2.723375001112445,True,193457
3,9982.0,2.31,4.994580865522298,-2.6845808655222982,True,198600
7,9220.0,7.85,4.989960645845845,2.8600393541541544,True,35940
4,8372.0,7.9,4.9899238960174435,2.910076103982557,True,187954
4,11194.0,7.79,4.996885786092092,2.7931142139079084,True,61568
2,7954.0,7.98,4.990262868304415,2.989737131695586,True,41506
7,17193.0,2.0,5.009630082261567,-3.009630082261567,True,7600
6,5248.0,7.74,4.980846789554568,2.759153210445432,True,131760
9,7355.0,7.98,4.983989499554473,2.9960105004455277,True,61759
10,12576.0,7.87,4.996184645960291,2.873815354039709,True,47564
1,12739.0,7.93,5.002752580894672,2.9272474191053277,True,91493
8,10020.0,2.13,4.991249160068808,-2.861249160068808,True,27244
5,17182.0,7.88,5.010973125866887,2.8690268741331133,True,24006
8,12951.0,2.35,4.99847995376434,-2.64847995376434,True,92510
9,13625.0,2.34,4.999457625269583,-2.6594576252695834,True,174271
4,13489.0,7.63,5.002547564164847,2.6274524358351528,True,159130
7,12568.0,2.38,4.998220180916689,-2.6182201809166887,True,94130
10,7595.0,7.9,4.983896490587569,2.916103509412431,True,198810
4,14260.0,7.64,5.004449625556609,2.6355503744433904,True,122274
2,5192.0,2.32,4.9834489985715384,-2.6634489985715386,True,1948
4,11335.0,2.13,4.997233633895254,-2.867233633895254,True,175068
7,6873.0,2.23,4.984170583476888,-2.754170583476888,True,86856
6,6583.0,2.24,4.984140242158982,-2.7441402421589816,True,23901
9,6955.0,2.08,4.983002697275997,-2.903002697275997,True,140003
7,16436.0,7.75,5.007762558949551,2.742237441050449,True,152212
9,17591.0,7.65,5.009241769860672,2.640758230139328,True,185794
2,12030.0,2.01,5.000318383522084,-2.9903183835220846,True,159202
8,13947.0,7.89,5.000937091437746,2.889062908562254,True,104659
4,7853.0,2.31,4.988643520061121,-2.678643520061121,True,164344
8,11631.0,7.85,4.995223506245369,2.8547764937546303,True,69367
9,11293.0,7.74,4.993704567986068,2.746295432013932,True,59129
7,9160.0,2.29,4.989812625504074,-2.699812625504074,True,7147
7,17973.0,7.76,5.011554346704595,2.7484456532954047,True,109592
9,11478.0,2.39,4.994160964039864,-2.6041609640398637,True,144286
9,11007.0,7.65,4.992999004356958,2.6570009956430427,True,152876
10,19115.0,7.78,5.012316396207676,2.7676836037923245,True,83486
7,10986.0,2.27,4.9943173779053165,-2.7243173779053165,True,114651
6,9066.0,2.11,4.990265817302621,-2.880265817302621,True,22580
6,16283.0,2.19,5.008070197412023,-2.818070197412023,True,10189
9,10005.0,2.28,4.990527064649376,-2.710527064649376,True,84563
7,17928.0,2.14,5.011443331448266,-2.871443331448266,True,142289
9,14868.0,2.08,5.002524113349947,-2.9225241133499473,True,146098
6,18178.0,2.22,5.012745173206303,-2.792745173206303,True,181163
9,5290.0,7.83,4.97889513279184,2.85110486720816,True,87603
1,6872.0,7.97,4.988278658475126,2.9817213415248736,True,164093
9,12190.0,7.95,4.995917472095551,2.9540825279044496,True,91008
6,11997.0,7.79,4.997496610998153,2.7925033890018467,True,90763
2,8813.0,2.01,4.992382026197442,-2.982382026197442,True,14680
3,18157.0,2.21,5.01474863708865,-2.8047486370886503,True,60324
6,10349.0,7.64,4.993430985610833,2.6465690143891667,True,19988
6,9676.0,7.63,4.9917706907772965,2.6382293092227034,True,50524
8,12984.0,2.14,4.998561364952314,-2.858561364952314,True,35191
10,9039.0,7.84,4.987458846812867,2.8525411531871327,True,91189
7,5570.0,7.62,4.980956075054753,2.6390439249452475,True,31959
6,15104.0,7.84,5.005161597696215,2.8348384023037845,True,60751
9,18222.0,7.83,5.010798450454968,2.819201549545032,True,83924
3,16501.0,7.62,5.01066327565576,2.6093367243442405,True,40070
5,11278.0,2.27,4.996407924236582,-2.726407924236582,True,147895
9,13280.0,2.3,4.998606508304397,-2.6986065083043975,True,80231
9,14569.0,2.22,5.001786478646786,-2.781786478646786,True,181705
1,15948.0,2.3,5.010669202173745,-2.7106692021737455,True,16620
2,7636.0,7.94,4.989478360493027,2.9505216395069738,True,107972
2,12439.0,2.37,5.001327388851826,-2.631327388851826,True,143990
9,18870.0,2.05,5.012397070146099,-2.962397070146099,True,37188
4,10368.0,7.99,4.994848039387039,2.9951519606129615,True,131174
3,5790.0,7.61,4.984239177643871,2.6257608223561295,True,64317
5,5641.0,7.74,4.98250141312716,2.75749858687284,True,168962
1,9637.0,7.78,4.995099929225091,2.784900070774909,True,186843
7,7857.0,2.23,4.986598117081939,-2.7565981170819387,True,50771
9,15106.0,2.12,5.00311126070564,-2.8831112607056397,True,142994
7,5038.0,2.28,4.979643628024379,-2.6996436280243796,True,91990
7,8882.0,2.15,4.989126797920533,-2.839126797920533,True,173454
1,15789.0,2.15,5.010276948268051,-2.860276948268051,True,175974
4,6952.0,7.65,4.986420747928854,2.6635792520711465,True,92618
10,13827.0,2.32,4.9992708700862245,-2.6792708700862247,True,157721
4,16528.0,2.0,5.010044794475568,-3.0100447944755677,True,51787
9,11382.0,2.04,4.99392413149303,-2.9539241314930296,True,46928
9,6759.0,2.26,4.982519164159544,-2.722519164159544,True,40213
8,7479.0,2.06,4.98498049859479,-2.9249804985947896,True,121660
9,5999.0,7.83,4.980644239830439,2.849355760169561,True,144835
7,10918.0,7.62,4.994149621517976,2.625850378482024,True,50419
9,14282.0,7.89,5.00107844801198,2.8889215519880196,True,96001
2,11867.0,2.13,4.999916261593605,-2.8699162615936054,True,44263
5,17680.0,2.13,5.01220169470359,-2.88220169470359,True,135843
1,19401.0,7.91,5.019187772842689,2.890812227157311,True,169279
7,14224.0,7.89,5.002305542349579,2.8876944576504204,True,118037
9,6936.0,7.68,4.982955824167769,2.6970441758322306,True,162878
1,7634.0,7.74,4.990158516815623,2.749841483184377,True,165073
2,13845.0,2.19,5.004795998860669,-2.8147959988606694,True,13459
6,7740.0,7.73,4.986994567749473,2.743005432250527,True,66854
7,13129.0,7.71,4.999604171112251,2.7103958288877488,True,52771
10,17443.0,7.87,5.008191562683646,2.8618084373163537,True,39055
4,9838.0,7.68,4.993540526368058,2.686459473631942,True,172412
1,8787.0,7.84,4.99300297438333,2.8469970256166697,True,111856
3,8823.0,2.07,4.991721605920414,-2.9217216059204145,True,116257
2,14109.0,2.1,5.005447288364463,-2.905447288364463,True,154810
4,13839.0,7.86,5.0034110161585135,2.856588983841487,True,108670
6,18681.0,2.08,5.013986077071486,-2.933986077071486,True,159912
1,9615.0,2.05,4.9950456550997755,-2.9450456550997757,True,188742
2,18542.0,2.1,5.016383524615673,-2.916383524615673,True,93564
9,5918.0,7.9,4.980444412369048,2.9195555876309527,True,63864
4,9406.0,7.65,4.992474779907304,2.6575252200926966,True,1937
7,13423.0,2.3,5.000329470786931,-2.700329470786931,True,14933
2,13562.0,7.71,5.004097836248647,2.705902163751353,True,105324
10,18595.0,2.13,5.011033553245658,-2.8810335532456577,True,118503
6,6985.0,7.79,4.98513197844885,2.80486802155115,True,118171
2,5311.0,7.97,4.983742572249385,2.9862574277506146,True,101224
9,13785.0,2.02,4.999852346180973,-2.9798523461809734,True,168857
6,17748.0,2.01,5.0116843607569415,-3.0016843607569417,True,29450
6,11552.0,7.64,4.996398793463349,2.6436012065366503,True,109191
4,10876.0,8.0,4.996101278280703,3.003898721719297,True,63480
1,7305.0,2.07,4.989346871941577,-2.919346871941577,True,57835
5,9715.0,7.91,4.9925519943334375,2.9174480056665626,True,128169
10,16660.0,2.12,5.00625989722353,-2.88625989722353,True,106641
1,9887.0,7.66,4.995716680649139,2.6642833193508615,True,74494
1,9173.0,7.95,4.99395523858206,2.9560447614179406,True,91083
4,12319.0,2.17,4.999661167500305,-2.829661167500305,True,63227
2,7702.0,7.94,4.989641182868975,2.9503588171310255,True,159965
6,14593.0,2.31,5.003900957785462,-2.6939009577854622,True,33577
6,18911.0,7.64,5.01455348838161,2.6254465116183896,True,101246
1,7176.0,2.12,4.989028628206768,-2.8690286282067676,True,192855
7,11333.0,2.09,4.995173428881894,-2.905173428881894,True,197444
2,12718.0,2.26,5.002015683441063,-2.742015683441063,True,9914
1,9202.0,7.63,4.994026781747249,2.635973218252751,True,141211
8,10160.0,7.83,4.9915945408662745,2.8384054591337256,True,196375
10,13467.0,7.94,4.998382748035596,2.941617251964405,True,24971
10,5089.0,2.22,4.977714174312918,-2.7577141743129174,True,187910
3,12246.0,2.09,5.000166166418472,-2.910166166418472,True,72030
4,6800.0,7.99,4.986045763063033,3.003954236936967,True,122362
8,13213.0,7.63,4.999126309256742,2.6308736907432575,True,86350
5,14599.0,2.02,5.004600850153628,-2.9846008501536283,True,195643
1,18377.0,7.95,5.0166615590097905,2.9333384409902097,True,167485
5,14531.0,2.14,5.004433093766288,-2.8644330937662876,True,91481
9,19279.0,7.93,5.0134060754758405,2.916593924524159,True,34479
5,19885.0,7.94,5.017641442263688,2.9223585577363123,True,116579
2,9632.0,7.64,4.994402503862621,2.6455974961373787,True,128517
1,9055.0,7.91,4.993664131909909,2.9163358680900915,True,68276
4,9272.0,2.35,4.992144201144015,-2.642144201144015,True,84243
5,11767.0,7.69,4.997614290022019,2.692385709977981,True,83528
1,7456.0,2.01,4.989719389801701,-2.9797193898017014,True,98091
5,17605.0,2.07,5.012016669276376,-2.942016669276376,True,170511
9,11406.0,7.74,4.993983339629738,2.7460166603702625,True,140497
10,14896.0,2.13,5.001908099175451,-2.8719080991754513,True,41712
10,10876.0,2.19,4.991990736276768,-2.801990736276768,True,198991
2,7683.0,7.86,4.989594309760747,2.870405690239253,True,106643
9,18954.0,7.75,5.012604298624579,2.737395701375421,True,97307
7,17490.0,7.91,5.010362782953335,2.8996372170466653,True,149332
1,14206.0,7.93,5.006371678250983,2.9236283217490167,True,73307
2,16361.0,2.02,5.011002985192283,-2.991002985192283,True,163824
6,9204.0,2.03,4.9906062640886955,-2.9606062640886956,True,145829
8,14846.0,2.15,5.00315492955862,-2.85315492955862,True,42117
8,19574.0,7.92,5.014818932490206,2.905181067509794,True,27370
10,11368.0,7.73,4.993204503079293,2.736795496920707,True,102834
4,10183.0,2.34,4.994391643333244,-2.654391643333244,True,180613
3,10144.0,7.98,4.994980520445081,2.9850194795549196,True,113060
8,14537.0,7.88,5.002392624798498,2.877607375201502,True,169296
9,8986.0,2.35,4.988013185844959,-2.6380131858449585,True,87479
4,15146.0,7.92,5.0066353926034335,2.9133646073965664,True,155365
2,18926.0,2.2,5.01733085480301,-2.81733085480301,True,189985
7,8247.0,7.7,4.987560249303453,2.7124397506965474,True,127693
3,18951.0,2.19,5.016707439611425,-2.826707439611425,True,88912
6,13013.0,7.88,5.0000030887854825,2.8799969112145174,True,18165
1,17894.0,2.07,5.015469995258531,-2.9454699952585313,True,123283
4,5101.0,7.98,4.981854320385207,2.998145679614794,True,176312
10,14072.0,2.28,4.999875286481791,-2.7198752864817908,True,153188
2,17786.0,7.74,5.014518468309353,2.7254815316906473,True,59995
1,16034.0,2.19,5.010881364663618,-2.820881364663618,True,108321
5,6950.0,7.9,4.9857307235834725,2.914269276416528,True,197660
9,12311.0,2.34,4.99621597978479,-2.6562159797847897,True,124785
4,12619.0,7.65,5.000401269209162,2.6495987307908386,True,10901
10,14621.0,2.33,5.001229672608999,-2.671229672608999,True,195022
7,5118.0,7.9,4.979840988480074,2.9201590115199263,True,20129
4,17684.0,2.36,5.012896653060364,-2.6528966530603637,True,48891
3,13794.0,7.71,5.003985091236174,2.7060149087638257,True,144844
2,15577.0,7.62,5.00906885272647,2.61093114727353,True,120412
3,10633.0,2.08,4.996186886230518,-2.916186886230518,True,152080
7,19115.0,2.15,5.014371667209644,-2.8643716672096438,True,103119
7,9872.0,2.09,4.991569133559761,-2.901569133559761,True,99071
2,17097.0,7.95,5.0128187013846786,2.9371812986153216,True,130974
4,15354.0,7.7,5.007148529788241,2.6928514702117594,True,184138
10,6884.0,2.25,4.982142449537578,-2.7321424495375783,True,173974
7,14590.0,2.3,5.003208466434384,-2.7032084664343845,True,29943
7,14629.0,7.83,5.003304679656536,2.8266953203434637,True,29649
4,9044.0,2.02,4.991581723845283,-2.9715817238452833,True,96243
10,17798.0,7.92,5.009067349705794,2.910932650294206,True,175785
1,17831.0,2.19,5.015314573899671,-2.825314573899671,True,32761
8,18241.0,2.07,5.011530413897185,-2.9415304138971847,True,119952
8,12743.0,7.7,4.997966816579533,2.7020331834204674,True,18715
10,8009.0,7.8,4.9849178309457916,2.8150821690542083,True,128571
2,5321.0,2.27,4.983767242306347,-2.713767242306347,True,130446
9,19559.0,2.23,5.014096837070774,-2.784096837070774,True,147161
4,6907.0,2.11,4.986309732672526,-2.8763097326725258,True,96811
5,18948.0,2.23,5.015329857926358,-2.785329857926358,True,110903
9,19056.0,2.31,5.01285593320559,-2.70285593320559,True,95582
2,13538.0,2.34,5.004038628111939,-2.664038628111939,True,6772
8,9714.0,7.94,4.990494256325774,2.9495057436742265,True,107133
10,6934.0,2.1,4.982265799822388,-2.8822657998223877,True,185042
9,9981.0,7.64,4.990467856512668,2.649532143487332,True,160939
7,8412.0,7.92,4.987967305243323,2.9320326947566766,True,19524
4,16559.0,2.1,5.0101212716521495,-2.9101212716521494,True,33186
7,12400.0,7.72,4.997805723959729,2.7221942760402706,True,111778
5,10887.0,2.13,4.995443325009372,-2.8654433250093723,True,169048
2,14057.0,7.61,5.005319004068261,2.604680995931739,True,94391
10,17715.0,7.62,5.0088625882330104,2.6111374117669897,True,182275
5,13025.0,7.61,5.000717783187826,2.6092822168121748,True,24531
3,11339.0,2.11,4.997928592252028,-2.887928592252028,True,120959
4,18071.0,7.62,5.013851384264789,2.6061486157352114,True,76108
5,14960.0,7.74,5.005491439209953,2.7345085607900472,True,65230
8,15185.0,2.19,5.003991244489629,-2.8139912444896287,True,148927
7,12241.0,7.99,4.997413470054035,2.9925865299459655,True,183027
8,16626.0,7.62,5.007546199697838,2.612453800302162,True,145814
9,18610.0,7.77,5.01175564866509,2.75824435133491,True,168487
3,6405.0,2.22,4.9857563861470275,-2.7657563861470273,True,90140
5,14558.0,2.08,5.004499702920085,-2.9244997029200848,True,128134
9,18061.0,2.37,5.010401262537881,-2.640401262537881,True,22891
2,5195.0,8.0,4.9834563995886265,3.0165436004113735,True,130972
3,6535.0,2.26,4.986077096887532,-2.726077096887532,True,81500
2,16993.0,7.91,5.012562132792275,2.8974378672077252,True,21782
7,18163.0,7.76,5.012023077786871,2.7479769222131285,True,151826
4,9953.0,7.8,4.99382423202312,2.80617576797688,True,89654
9,18141.0,7.68,5.010598622993577,2.669401377006423,True,23895
6,5032.0,7.65,4.980313916324191,2.669686083675809,True,182129
1,19477.0,2.36,5.019375265275599,-2.659375265275599,True,150520
3,7050.0,7.95,4.987347604821069,2.9626523951789308,True,184580
5,12497.0,2.04,4.999415204180238,-2.959415204180238,True,93206
4,18427.0,7.62,5.014729638292633,2.605270361707367,True,60044
2,19520.0,7.78,5.018796256186547,2.7612037438134536,True,179301
8,18131.0,7.91,5.011259043270604,2.8987409567293962,True,13461
7,17699.0,7.78,5.010878387143839,2.7691216128561615,True,70356
8,18998.0,7.79,5.0133979372092,2.7766020627907997,True,146075
9,8795.0,7.74,4.987541987756986,2.7524580122430145,True,144817
3,11539.0,2.38,4.998421993391266,-2.618421993391266,True,51527
9,10185.0,2.33,4.99097112567469,-2.66097112567469,True,48580
2,7059.0,7.72,4.988054898206324,2.7319451017936753,True,72808
6,19152.0,7.92,5.0151480367543915,2.9048519632456085,True,130844
10,7078.0,7.6,4.982621048642639,2.6173789513573604,True,166286
8,8480.0,7.67,4.987449971296676,2.682550028703324,True,139544
6,15677.0,7.63,5.006575191960132,2.623424808039868,True,79789
1,5840.0,7.96,4.985732708596658,2.9742672914033417,True,1664
6,18288.0,2.23,5.013016543832884,-2.783016543832884,True,193414
4,9954.0,2.34,4.993826699028816,-2.6538266990288157,True,29696
4,6515.0,7.93,4.985342666439619,2.9446573335603805,True,190951
6,14473.0,2.28,5.00360491710192,-2.72360491710192,True,196046
4,14916.0,2.32,5.00606798129331,-2.6860679812933106,True,73835
9,13236.0,7.82,4.998497960053765,2.8215020399462354,True,197159
5,11812.0,7.64,4.9977253052783475,2.642274694721652,True,151885
5,10039.0,7.96,4.9933513041790025,2.9666486958209974,True,2036
1,19498.0,2.1,5.019427072395219,-2.919427072395219,True,86112
2,10183.0,7.8,4.995761824001222,2.804238175998778,True,3931
7,17664.0,2.06,5.010792041944472,-2.950792041944472,True,151890
9,13910.0,2.36,5.000160721892997,-2.640160721892997,True,149218
1,7119.0,2.11,4.9888880088820855,-2.8788880088820856,True,84310
6,13285.0,2.36,5.000674114334846,-2.640674114334846,True,18811
5,19675.0,7.81,5.0171233710674885,2.792876628932511,True,59386
1,16775.0,2.39,5.012709415884494,-2.622709415884494,True,165775
3,5625.0,2.29,4.983832121703999,-2.6938321217039993,True,121281
9,16076.0,2.34,5.005504256230944,-2.6655042562309443,True,20575
8,17742.0,7.69,5.0102993780547855,2.679700621945215,True,145980
2,16910.0,2.32,5.012357371319491,-2.6923573713194915,True,152188
9,6069.0,2.28,4.980816930229173,-2.700816930229173,True,25982
3,9701.0,7.75,4.993887636921669,2.756112363078331,True,109749
9,18898.0,7.65,5.012466146305592,2.637533853694408,True,86397
1,19076.0,7.84,5.018385995991427,2.8216140040085724,True,74301
10,9888.0,7.72,4.9895533346489325,2.7304466653510673,True,127663
6,17020.0,7.88,5.009888380610115,2.870111619389885,True,182010
8,6505.0,7.82,4.982577635046701,2.8374223649532997,True,31276
2,15988.0,7.72,5.010082792067604,2.7099172079323957,True,45676
4,11081.0,7.87,4.996607014448422,2.873392985551578,True,138118
2,19749.0,7.76,5.019361200490974,2.740638799509026,True,114891
6,10181.0,7.74,4.993016528653873,2.7469834713461276,True,86880
4,11020.0,7.6,4.996456527100954,2.6035434728990454,True,77186
2,5310.0,7.97,4.9837401052436885,2.9862598947563113,True,77256
6,17597.0,7.94,5.011311842896816,2.928688157103184,True,154070
9,13101.0,2.1,4.9981649142847795,-2.8981649142847794,True,123274
7,5984.0,7.8,4.981977415412975,2.818022584587025,True,78056
10,18265.0,2.0,5.010219441365915,-3.0102194413659147,True,134298
5,17323.0,7.89,5.01132097367005,2.8786790263299498,True,41485
3,11178.0,2.32,4.997531404334942,-2.677531404334942,True,87980
9,17699.0,2.27,5.009508206475861,-2.7395082064758607,True,104124
6,6806.0,7.78,4.984690384429232,2.795309615570768,True,74871
6,15484.0,7.9,5.006099059860768,2.8939009401392326,True,175879
5,17373.0,7.86,5.011444323954859,2.848555676045141,True,36039
3,15800.0,7.92,5.008933904662731,2.9110660953372687,True,84579
4,11232.0,7.72,4.996979532308546,2.7230204676914536,True,193296
4,14171.0,8.0,5.004230062049649,2.9957699379503513,True,132600
9,12195.0,7.74,4.995929807124032,2.7440701928759683,True,138572
1,17408.0,7.66,5.014271030490183,2.6457289695098174,True,14959
4,13028.0,2.14,5.0014102745389035,-2.8614102745389034,True,55464
5,6525.0,2.09,4.984682246162592,-2.894682246162592,True,43774
10,9381.0,7.86,4.988302562760964,2.8716974372390363,True,13991
8,7701.0,2.05,4.985528173859343,-2.9355281738593435,True,188097
10,16051.0,2.21,5.0047574907545505,-2.7947574907545505,True,85840
8,18529.0,7.79,5.012240911537687,2.7777590884623127,True,32791
8,9225.0,2.27,4.989287890540337,-2.7192878905403366,True,94581
9,14633.0,7.65,5.001944367011342,2.648055632988658,True,154905
10,17316.0,2.3,5.00787825296023,-2.7078782529602305,True,92374
3,7022.0,7.92,4.987278528661577,2.9327214713384233,True,48550
9,7417.0,2.12,4.984142453907636,-2.864142453907636,True,146389
5,14572.0,2.22,5.004534240999831,-2.784534240999831,True,142571
9,5711.0,2.14,4.979933742189937,-2.839933742189937,True,28103
2,12664.0,7.99,5.001882465133469,2.9881175348665314,True,146314
5,10938.0,7.77,4.995569142299877,2.774430857700122,True,134205
9,6650.0,2.24,4.982250260538659,-2.7422502605386585,True,26296
10,12972.0,2.34,4.997161580215982,-2.6571615802159823,True,196037
5,12945.0,7.81,5.000520422732131,2.8094795772678687,True,192959
7,10588.0,7.65,4.993335509638233,2.6566644903617673,True,144863
2,18513.0,2.13,5.0163119814504835,-2.8863119814504836,True,35149
4,5383.0,7.88,4.982550015991532,2.8974499840084675,True,190410
9,12003.0,7.69,4.995456142030363,2.694543857969637,True,72488
7,8487.0,7.61,4.9881523306705375,2.621847669329463,True,43989
7,11240.0,2.14,4.994943997352149,-2.8549439973521484,True,44431
10,17875.0,2.29,5.009257309144401,-2.7192573091444006,True,38563
9,6019.0,2.27,4.980693579944363,-2.710693579944363,True,12863
8,11794.0,7.81,4.9956256281738485,2.814374371826151,True,113019
5,18993.0,2.1,5.015440873182687,-2.915440873182687,True,23087
1,7928.0,2.03,4.990883816490303,-2.9608838164903033,True,40545
4,7817.0,2.35,4.988554707856058,-2.638554707856058,True,36897
2,10652.0,2.27,4.996918849672735,-2.726918849672735,True,100225
5,15320.0,2.22,5.006379561260582,-2.7863795612605817,True,174229
2,13004.0,2.0,5.002721247070173,-3.0027212470701734,True,153007
3,11189.0,7.85,4.997558541397599,2.8524414586024003,True,34624
2,6677.0,7.98,4.987112502030381,2.99288749796962,True,197132
7,18888.0,7.66,5.013811656916609,2.6461883430833915,True,131223
8,17038.0,7.88,5.008562606044668,2.8714373939553317,True,52365
5,7178.0,7.94,4.986293200882204,2.9537067991177963,True,189459
5,9020.0,7.69,4.990837425374585,2.699162574625415,True,72421
9,15035.0,2.07,5.002936103301211,-2.9329361033012114,True,114555
4,7148.0,7.99,4.986904281045307,3.003095718954693,True,101537
10,14412.0,7.7,5.000714068418495,2.699285931581505,True,61654
9,5912.0,7.64,4.980429610334871,2.659570389665129,True,50355
1,17586.0,2.34,5.014710157504104,-2.674710157504104,True,163328
4,18622.0,7.65,5.01521070440339,2.634789295596611,True,186435
6,12483.0,7.73,4.998695575766502,2.7313044242334987,True,58648
2,18892.0,2.06,5.017246976609339,-2.957246976609339,True,19573
3,7630.0,7.81,4.98877846812486,2.82122153187514,True,85697
10,8790.0,7.87,4.986844562394516,2.8831554376054838,True,178621
7,19509.0,7.65,5.0153436674539424,2.634656332546058,True,3102
8,6679.0,2.16,4.983006894037837,-2.823006894037837,True,179927
9,6252.0,7.96,4.981268392271575,2.9787316077284247,True,51834
3,9630.0,7.97,4.99371247951724,2.97628752048276,True,53654
8,10061.0,7.95,4.991350307302351,2.958649692697649,True,56723
1,12038.0,7.98,5.001023209901643,2.9789767900983577,True,174114
1,14920.0,7.75,5.008133120318062,2.741866879681938,True,143331
8,14648.0,7.99,5.002666462430774,2.987333537569226,True,77313
7,11586.0,7.61,4.99579758132303,2.61420241867697,True,95056
5,10428.0,2.14,4.994310969394821,-2.8543109693948208,True,140183
4,13331.0,2.39,5.002157777264849,-2.612157777264849,True,79536
8,5476.0,2.27,4.980039086185321,-2.7100390861853207,True,28719
8,12368.0,2.22,4.997041689443462,-2.7770416894434615,True,161397
7,16293.0,8.0,5.007409777134996,2.9925902228650036,True,43862
10,14493.0,7.8,5.000913895879886,2.7990861041201134,True,100645
1,18856.0,7.67,5.017843254738265,2.6521567452617347,True,19651
10,9836.0,2.35,4.989425050352731,-2.6394250503527306,True,57484
8,14551.0,2.16,5.002427162878244,-2.842427162878244,True,136713
3,12292.0,7.95,5.000279648680497,2.9497203513195034,True,99480
2,12678.0,2.01,5.001917003213215,-2.9919170032132154,True,167460
7,15627.0,7.8,5.0057667513413335,2.7942332486586663,True,64929
2,18107.0,2.21,5.01531037713783,-2.80531037713783,True,199330
